advanced_through,to_reach,seed,team,frequency
Sweet 16,Elite 8,13,Hofstra,0.015151515151515152
Sweet 16,Elite 8,15,Queens,0.015151515151515152
Sweet 16,Elite 8,11,M-OH/SMU,0.015151515151515152
Sweet 16,Elite 8,11,TEX/NCSU,0.015151515151515152
Elite 8,Final Four,3,Michigan St,0.2878787878787879
Elite 8,Final Four,2,Purdue,0.25757575757575757
Elite 8,Final Four,3,Virginia,0.24242424242424243
Elite 8,Final Four,2,Houston,0.19696969696969696
Elite 8,Final Four,2,UConn,0.16666666666666666
Elite 8,Final Four,2,Iowa State,0.10606060606060606
Elite 8,Final Four,4,Alabama,0.09090909090909091
Elite 8,Final Four,4,Nebraska,0.09090909090909091
Elite 8,Final Four,3,Gonzaga,0.09090909090909091
Elite 8,Final Four,3,Illinois,0.07575757575757576
Elite 8,Final Four,5,Vanderbilt,0.07575757575757576
Elite 8,Final Four,5,St John's,0.06060606060606061
Elite 8,Final Four,6,North Carolina,0.06060606060606061
Elite 8,Final Four,4,Arkansas,0.06060606060606061
Elite 8,Final Four,4,Kansas,0.045454545454545456
Elite 8,Final Four,12,Akron,0.045454545454545456
Elite 8,Final Four,11,South Florida,0.030303030303030304
Elite 8,Final Four,6,BYU,0.030303030303030304
Elite 8,Final Four,5,Wisconsin,0.030303030303030304
Elite 8,Final Four,7,Kentucky,0.030303030303030304
Elite 8,Final Four,7,Saint Mary's,0.030303030303030304
Elite 8,Final Four,10,Texas A&M,0.030303030303030304
Elite 8,Final Four,9,Iowa,0.015151515151515152
Elite 8,Final Four,8,Clemson,0.015151515151515152
Elite 8,Final Four,6,Louisville,0.015151515151515152
Elite 8,Final Four,9,Saint Louis,0.015151515151515152
Elite 8,Final Four,8,Ohio State,0.015151515151515152
Elite 8,Final Four,10,Santa Clara,0.015151515151515152
Elite 8,Final Four,7,Miami,0.015151515151515152
Elite 8,Final Four,15,Tennessee St,0.015151515151515152
Elite 8,Final Four,7,UCLA,0.015151515151515152
Elite 8,Final Four,5,Texas Tech,0.015151515151515152
Elite 8,Final Four,9,TCU,0.015151515151515152
Final Four,Championship,3,Michigan St,0.18181818181818182
Final Four,Championship,2,Purdue,0.13636363636363635
Final Four,Championship,2,Houston,0.12121212121212122
Final Four,Championship,2,Iowa State,0.06060606060606061
Final Four,Championship,2,UConn,0.06060606060606061
Final Four,Championship,4,Nebraska,0.06060606060606061
Final Four,Championship,3,Virginia,0.045454545454545456
Final Four,Championship,3,Gonzaga,0.045454545454545456
Final Four,Championship,5,St John's,0.030303030303030304
Final Four,Championship,4,Alabama,0.030303030303030304
Final Four,Championship,3,Illinois,0.030303030303030304
Final Four,Championship,6,BYU,0.030303030303030304
Final Four,Championship,5,Wisconsin,0.030303030303030304
Final Four,Championship,4,Arkansas,0.030303030303030304
Final Four,Championship,6,North Carolina,0.015151515151515152
Final Four,Championship,8,Clemson,0.015151515151515152
Final Four,Championship,6,Louisville,0.015151515151515152
Final Four,Championship,5,Vanderbilt,0.015151515151515152
Final Four,Championship,10,Santa Clara,0.015151515151515152
Final Four,Championship,5,Texas Tech,0.015151515151515152
Final Four,Championship,9,TCU,0.015151515151515152
Final Four,Championship,10,Texas A&M,0.015151515151515152
Final Four,Championship,12,Akron,0.015151515151515152
Championship,N/A,2,Houston,0.10606060606060606
Championship,N/A,3,Michigan St,0.045454545454545456
Championship,N/A,2,Purdue,0.030303030303030304
Championship,N/A,2,Iowa State,0.030303030303030304
Championship,N/A,4,Arkansas,0.030303030303030304
Championship,N/A,3,Virginia,0.015151515151515152
Championship,N/A,4,Alabama,0.015151515151515152
Championship,N/A,6,BYU,0.015151515151515152
Championship,N/A,6,North Carolina,0.015151515151515152
Championship,N/A,3,Illinois,0.015151515151515152
Championship,N/A,8,Clemson,0.015151515151515152
Championship,N/A,2,UConn,0.015151515151515152
Championship,N/A,3,Gonzaga,0.015151515151515152
Championship,N/A,5,Wisconsin,0.015151515151515152
Championship,N/A,5,Vanderbilt,0.015151515151515152
